date,portfolio_value,spy_value,cash,n_positions,regime
2022-03-21,18891594.60440999,4256052.133281348,0.0,13,normal
2022-03-22,19007905.547456414,4305854.559671481,0.0,13,normal
2022-03-23,18749530.46152983,4250401.650480645,0.0,13,normal
2022-03-24,18892769.32341169,4314473.5173277445,0.0,13,normal
2022-03-25,18991344.147395685,4335543.312603243,0.0,13,normal
2022-03-28,18999422.8908135,4366383.169668576,0.0,13,normal
2022-03-29,19470518.67124893,4420398.19978649,0.0,13,normal
2022-03-30,19192725.36537059,4393103.447744777,0.0,13,normal
2022-03-31,19071570.60832531,4325487.399960865,0.0,13,normal
2022-04-01,19047791.327390574,4337746.643581952,0.0,13,normal
2022-04-04,19227078.05958251,4374906.330325765,0.0,13,normal
2022-04-05,18978931.99760181,4319645.015133076,0.0,13,normal
2022-04-06,18969912.535366476,4276451.9656211985,0.0,13,normal
2022-04-07,19133775.303585153,4298001.053921005,0.0,13,normal
2022-04-08,19065704.945834517,4286508.186292512,0.0,13,normal
2022-04-11,18651260.285831403,4213241.655707896,0.0,13,normal
2022-04-12,18694407.215693064,4197631.365292824,0.0,13,normal
2022-04-13,18885163.710429925,4245708.829641748,0.0,13,normal
2022-04-14,18789736.201297287,4192843.055483789,0.0,13,normal
2022-04-18,18745708.281612154,4194566.477380319,0.0,13,normal
2022-04-19,19236679.899260607,4262278.322163306,0.0,13,normal
2022-04-20,19332608.809498217,4259116.405135982,0.0,13,normal
2022-04-21,19129001.42004542,4195427.726285179,0.0,13,normal
2022-04-22,18642781.666823052,4080308.9961467893,0.0,13,normal
2022-04-25,18618243.199624617,4103965.3103972934,0.0,13,normal
2022-04-26,18259161.036404397,3985110.8053239416,0.0,13,normal
2022-04-27,18301020.643280968,3996315.9739262746,0.0,13,normal
2022-04-28,18295861.367904216,4097260.4445489007,0.0,13,normal
2022-04-29,17848086.36796388,3945843.584600494,0.0,13,normal
2022-05-02,18076883.238137987,3969595.0797922006,0.0,13,normal
2022-05-03,18189386.307905346,3987792.50524015,0.0,13,normal
2022-05-04,18494161.48307756,4109231.9891438284,0.0,13,normal
2022-05-05,17967439.809704714,3963179.14508571,0.0,13,normal
2022-05-06,17813469.52241069,3939522.830835206,0.0,13,normal
2022-05-09,16621237.268837217,3813390.218063695,0.0,13,normal
2022-05-10,16795332.443155978,3822200.461689171,0.0,13,normal
2022-05-11,16753691.282393565,3761481.1817807355,0.0,13,normal
2022-05-12,16804175.550391316,3757554.7369344328,0.0,13,normal
2022-05-13,17339810.711933468,3847388.911866992,0.0,13,normal
2022-05-16,17237672.80673463,3831778.313422985,0.0,13,normal
2022-05-17,17636827.736939833,3910599.221780295,0.0,13,normal
2022-05-18,17103752.780508503,3752957.4050656743,0.0,13,normal
2022-05-19,17005257.374297373,3729971.6698086904,0.0,13,normal
2022-05-20,17150896.157732952,3731599.910764017,0.0,13,normal
2022-05-23,17247430.166191086,3801418.0574108954,0.0,13,normal
2022-05-24,17273716.597595315,3772398.959385846,0.0,13,normal
2022-05-25,17604009.611878745,3805727.382224559,0.0,13,normal
2022-05-26,17897003.446457267,3881771.717753394,0.0,13,normal
2022-05-27,18213684.231869668,3977065.705575316,0.0,13,normal
2022-05-31,18157031.084931523,3954751.165369724,0.0,13,normal
2022-06-01,17949081.065544292,3922762.3603733713,0.0,13,normal
2022-06-02,18324073.578460757,3997465.2298862305,0.0,13,normal
2022-06-03,18127009.757917304,3931861.2271118136,0.0,13,normal
2022-06-06,18240284.12451138,3943832.4636778054,0.0,13,normal
2022-06-07,18196205.60006815,3981663.0374440746,0.0,13,normal
2022-06-08,18110544.37942275,3938372.9588173786,0.0,13,normal
2022-06-09,17780568.72983177,3844707.8280086555,0.0,13,normal
2022-06-10,17453009.351281587,3733227.8436904084,0.0,13,normal
2022-06-13,16623940.895983234,3591484.016417018,0.0,13,normal
2022-06-14,16506750.54795452,3580661.4197531105,0.0,13,normal
2022-06-15,16898525.75307319,3631709.207131209,0.0,13,normal
2022-06-16,16647862.909413658,3511513.8520997525,0.0,13,normal
2022-06-17,16434977.51610858,3519083.6632002373,0.0,13,normal
2022-06-21,16765885.044644643,3607671.5530580226,0.0,13,normal
2022-06-22,16517834.777468197,3601130.5586035447,0.0,13,normal
2022-06-23,16517941.813008728,3636431.5987479547,0.0,13,normal
2022-06-24,16676726.826356187,3752047.795617873,0.0,13,normal
2022-06-27,16462603.115558587,3737715.517257976,0.0,13,normal
2022-06-28,16265364.440644816,3661343.1309123747,0.0,13,normal
2022-06-29,16183110.543255763,3658361.718841506,0.0,13,normal
2022-06-30,16246561.553771233,3628640.622871472,0.0,13,normal
2022-07-01,16318378.856672792,3667018.564056889,0.0,13,normal
2022-07-05,16173387.276713256,3673943.978623408,0.0,13,normal
2022-07-06,16263391.12274457,3686351.692191613,0.0,13,normal
2022-07-07,16425712.74531601,3741563.10669668,0.0,13,normal
2022-07-08,16351946.244760085,3738485.2815688653,0.0,13,normal
2022-07-11,16183868.581783395,3695778.609746821,0.0,13,normal
2022-07-12,16111547.852281941,3663075.4856480462,0.0,13,normal
2022-07-13,16133330.722638438,3643837.846483461,0.0,13,normal
2022-07-14,15984060.762940701,3634988.7912120577,0.0,13,normal
2022-07-15,16364633.155732127,3704435.7629911397,0.0,13,normal
2022-07-18,16314646.628556361,3673848.181624334,0.0,13,normal
2022-07-19,16584382.136009872,3773112.3544014604,0.0,13,normal
2022-07-20,16704373.536229888,3797158.9413137883,0.0,13,normal
2022-07-21,16858446.102422718,3835826.4296989795,0.0,13,normal
2022-07-22,16599930.291850371,3800237.0744705386,0.0,13,normal
2022-07-25,16302455.134844754,3804854.7362490688,0.0,13,normal
2022-07-26,16384294.709184986,3759838.7714943555,0.0,13,normal
2022-07-27,16641757.827122431,3857468.8507663724,0.0,13,normal
2022-07-28,16706578.716627037,3905850.3396750586,0.0,13,normal
2022-07-29,16926476.545043834,3962791.952713246,0.0,13,normal
2022-08-01,16886855.55875187,3951057.5903989845,0.0,13,normal
2022-08-02,16993529.91793923,3924990.9497248265,0.0,13,normal
2022-08-03,17331438.8857091,3986454.735571405,0.0,13,normal
2022-08-04,17164916.95296434,3983761.3305556313,0.0,13,normal
2022-08-05,17214613.51366923,3977028.4340740684,0.0,13,normal
2022-08-08,17350760.282374784,3972411.0803244747,0.0,13,normal
2022-08-09,17248924.619729042,3956636.9185154885,0.0,13,normal
2022-08-10,17840050.88137608,4039741.893313716,0.0,13,normal
2022-08-11,17887223.736022312,4039741.893313716,0.0,13,normal
2022-08-12,18238199.016318366,4108130.785697878,0.0,13,normal
2022-08-15,18127077.471627366,4125059.1319297943,0.0,13,normal
2022-08-16,18257031.82108474,4133139.3469771156,0.0,13,normal
2022-08-17,18106102.822799597,4103801.4390033786,0.0,13,normal
2022-08-18,18232699.434726086,4115729.243489404,0.0,13,normal
2022-08-19,17901527.670793965,4060422.340014199,0.0,13,normal
2022-08-22,17586308.645314645,3975873.6335932664,0.0,13,normal
2022-08-23,17415968.421037253,3966256.0461267172,0.0,13,normal
2022-08-24,17509058.408671934,3978951.7667500167,0.0,13,normal
2022-08-25,17868202.19612714,4035125.1556219943,0.0,13,bull
2022-08-26,17221894.04721895,3898539.5809096913,0.0,13,bull
2022-08-29,16911232.530994095,3872761.5633484996,0.0,13,bull
2022-08-30,16950032.976968266,3830247.1015824755,0.0,13,bull
2022-08-31,16806666.76472467,3801102.0197226307,0.0,13,bull
2022-09-01,16829923.172009163,3813030.1322375922,0.0,13,bull
2022-09-02,16636308.601152318,3772824.0393174295,0.0,13,bull
2022-09-06,16486079.823970418,3758588.7900723508,0.0,13,bull
2022-09-07,16692118.721053345,3826111.8131176126,0.0,13,bull
2022-09-08,16835266.92233044,3851120.3743968504,0.0,13,bull
2022-09-09,17045108.651198264,3910948.218564704,0.0,13,bull
2022-09-12,17013647.495948352,3952981.2311038687,0.0,13,bull
2022-09-13,16376031.047781141,3781095.8483628994,0.0,13,bull
2022-09-14,16220967.655028062,3795524.5397797422,0.0,13,bull
2022-09-15,16188649.312689876,3752432.5237588496,0.0,13,bull
2022-09-16,16030005.632877026,3723805.5465692393,0.0,13,bull
2022-09-19,15945403.163739901,3752683.2593126968,0.0,13,bull
2022-09-20,15877430.810530674,3709607.876854344,0.0,13,bull
2022-09-21,15892973.597549155,3644898.082080933,0.0,13,bull
2022-09-22,15567728.278826116,3614281.854023085,0.0,13,bull
2022-09-23,15518019.321002485,3553725.213392821,0.0,13,bull
2022-09-26,15221790.059507417,3518569.254877234,0.0,13,bull
2022-09-27,15138151.333749052,3509586.823076573,0.0,13,bull
2022-09-28,15412930.725092825,3578643.8302227673,0.0,13,bull
2022-09-29,15182923.538101688,3503888.903819736,0.0,13,bull
2022-09-30,14992975.517111514,3449706.3059606757,0.0,13,bull
2022-10-03,15364284.774038032,3540783.0696207774,0.0,13,bull
2022-10-04,15942716.997910907,3650499.8963097595,0.0,13,bull
2022-10-05,16022680.193935761,3642000.453880637,0.0,13,bull
2022-10-06,15777533.395448985,3604430.4725941652,0.0,13,bull
2022-10-07,15428059.041012105,3503888.903819736,0.0,13,bull
2022-10-10,15280437.432618257,3477135.666647389,0.0,13,bull
2022-10-11,15125623.074421348,3455114.6780177383,0.0,13,bull
2022-10-12,15071959.144660786,3443718.223446192,0.0,13,bull
2022-10-13,15868148.875922672,3534601.8529634657,0.0,13,bull
2022-10-14,15395513.719291536,3454052.594246651,0.0,13,bull
2022-10-17,15668873.468360858,3542811.132134942,0.0,13,bull
2022-10-18,15870409.060828691,3584437.854507615,0.0,13,bull
2022-10-19,15613274.14295645,3559036.2483061296,0.0,13,bull
2022-10-20,15443914.544291342,3529193.480906403,0.0,13,bull
2022-10-21,15807537.522434771,3614957.977537452,0.0,13,bull
2022-10-24,16005311.98621637,3659192.1648527742,0.0,13,bull
2022-10-25,16315018.682372395,3717624.9459697995,0.0,13,bull
2022-10-26,16217486.318834804,3689615.5667967293,0.0,13,bull
2022-10-27,16329150.892827332,3669913.1119678253,0.0,13,normal
2022-10-28,16607646.519025333,3757222.6817415003,0.0,13,normal
2022-10-31,16492388.581269963,3730082.560225625,0.0,13,normal
2022-11-01,16736551.248253625,3713761.030997491,0.0,13,normal
2022-11-02,16582557.486607667,3620559.483737343,0.0,13,normal
2022-11-03,16745194.00006108,3583279.0496506453,0.0,13,normal
2022-11-04,17097846.74442514,3634853.5665091844,0.0,13,normal
2022-11-07,17048454.246304523,3669623.256739115,0.0,13,normal
2022-11-08,16935420.123860557,3689422.1246249652,0.0,13,normal
2022-11-09,16511790.51493061,3613412.288336954,0.0,13,normal
2022-11-10,17390744.913803622,3811984.990057981,0.0,13,normal
2022-11-11,17637327.250735763,3848880.07994583,0.0,13,normal
2022-11-14,17445804.823267404,3816137.5281432564,0.0,13,normal
2022-11-15,17512484.24076406,3848685.7136872583,0.0,13,normal
2022-11-16,17343797.124280177,3819325.319601198,0.0,13,normal
2022-11-17,17351791.49280488,3807638.7017720058,0.0,13,normal
2022-11-18,17474938.17032129,3824926.517772153,0.0,13,normal
2022-11-21,17426825.52303228,3811018.703285968,0.0,13,normal
2022-11-22,17607483.5949872,3862303.364915797,0.0,13,normal
2022-11-23,17913138.752087038,3886642.8873461946,0.0,13,normal
2022-11-25,17846492.456364315,3885773.013631128,0.0,13,normal
2022-11-28,17519987.5429184,3823767.7129151835,0.0,13,normal
2022-11-29,17638742.137521353,3817199.9199432796,0.0,13,normal
2022-11-30,18045295.841784216,3937444.5596044846,0.0,13,normal
2022-12-01,17950139.32213448,3934546.931404189,0.0,13,normal
2022-12-02,17876989.730110217,3930007.5089753857,0.0,13,normal
2022-12-05,17510832.54378171,3859309.631687491,0.0,13,normal
2022-12-06,17110582.44180471,3803678.681771687,0.0,13,normal
2022-12-07,17154105.987438586,3797207.301856729,0.0,13,normal
2022-12-08,17230648.98127665,3826954.8883152534,0.0,13,normal
2022-12-09,16968413.54210239,3798366.4147426346,0.0,13,normal
2022-12-12,17108743.705791004,3853129.0310880514,0.0,13,normal
2022-12-13,17185458.472773474,3882296.2910312833,0.0,13,normal
2022-12-14,17169320.97407229,3857474.703316155,0.0,13,normal
2022-12-15,16658520.158266867,3763113.7351411656,0.0,13,normal
2022-12-16,16548478.057946336,3718685.797625143,0.0,13,normal
2022-12-19,16371221.685174154,3687152.567425031,0.0,13,normal
2022-12-20,16462575.03648141,3692198.69745344,0.0,13,normal
2022-12-21,16774293.989134558,3747405.7995534046,0.0,13,normal
2022-12-22,16562540.211505735,3693944.6054622927,0.0,13,normal
2022-12-23,16687800.783959616,3715193.365549566,0.0,13,normal
2022-12-27,16641461.090349771,3700542.8932988537,0.0,13,normal
2022-12-28,16359578.06025811,3654552.6330197933,0.0,13,normal
2022-12-29,16594947.358665127,3720335.9086349215,0.0,13,normal
2022-12-30,16613096.000996636,3710535.9680383014,0.0,13,normal
2023-01-03,16235061.290875688,3694915.5126683447,0.0,13,normal
2023-01-04,16530196.49179004,3723440.840309098,0.0,13,normal
2023-01-05,16406745.251307916,3680943.936192422,0.0,13,normal
2023-01-06,16837781.5298361,3765355.8777658017,0.0,13,normal
2023-01-09,16657274.489723884,3763221.237239805,0.0,13,normal
2023-01-10,16967047.499225132,3789611.924354562,0.0,13,normal
2023-01-11,17178210.013526425,3837542.458901047,0.0,13,normal
2023-01-12,17052791.041698094,3851514.0353769693,0.0,13,normal
2023-01-13,17021870.72747218,3866456.519058944,0.0,13,normal
2023-01-17,17210248.054081224,3859373.0856482927,0.0,13,normal
2023-01-18,17008481.616056178,3798441.2657740656,0.0,13,normal
2023-01-19,17009055.17188097,3770788.8921377384,0.0,13,normal
2023-01-20,17279138.518461175,3841035.1990055596,0.0,13,normal
2023-01-23,17389405.2503,3887122.1803705017,0.0,13,normal
2023-01-24,17213571.798072007,3882950.236462263,0.0,13,normal
2023-01-25,17534419.563572217,3884405.6731845336,0.0,13,normal
2023-01-26,17708830.94805913,3927096.3275019093,0.0,13,normal
2023-01-27,17721980.93862546,3936119.419122113,0.0,13,normal
2023-01-30,17461445.54326216,3886734.06391123,0.0,13,normal
2023-01-31,17682217.237135187,3943882.6723943623,0.0,13,normal
2023-02-01,17946470.518108226,3985797.4018221297,0.0,13,normal
2023-02-02,18183059.844020184,4043818.0402228804,0.0,13,normal
2023-02-03,18054595.27878755,4000836.2985610506,0.0,13,normal
2023-02-06,17937314.63708893,3976385.269655846,0.0,13,normal
2023-02-07,18162179.873860676,4028391.3350536237,0.0,13,normal
2023-02-08,17967845.840347894,3984341.6570709236,0.0,13,normal
2023-02-09,17843959.211352225,3949799.9082535817,0.0,13,normal
2023-02-10,17775097.664039765,3959018.290219165,0.0,13,normal
2023-02-13,17943932.00963788,4005493.0800144435,0.0,13,normal
2023-02-14,17793389.89981244,4003650.1428907732,0.0,13,normal
2023-02-15,18110521.683130562,4016650.8121606437,0.0,13,normal
2023-02-16,17969746.875853363,3961347.2970037335,2.6871504430268355e-138,18,normal
2023-02-17,17936411.84696871,3951450.0192633597,2.041281525984782e-202,22,normal
2023-02-21,17524978.7858125,3872180.004717463,0.0,15,normal
2023-02-22,17406374.845349364,3866844.019460344,3.7291703656001034e-155,20,normal
2023-02-23,16735188.090200605,3887413.5757438918,0.0,31,normal
2023-02-24,16436613.57153833,3845886.962775396,2.65249474e-315,29,normal
2023-02-27,16423641.678156115,3858984.969189021,0.0,15,normal
2023-02-28,16403354.029402845,3844722.305368644,0.0,14,normal
2023-03-01,16513853.803277355,3829973.8799163057,0.0,14,normal
2023-03-02,16537927.49410202,3859761.202107565,0.0,14,normal
2023-03-03,16612142.068959186,3921663.621158908,0.0,14,normal
2023-03-06,16775192.494633395,3924380.1283448767,0.0,14,normal
2023-03-07,16558271.413629703,3864224.541389194,0.0,14,normal
2023-03-08,16713716.607105678,3870530.817794493,4.421718300208356e-75,14,normal
2023-03-09,16312590.862924969,3799120.4695777916,2.210859150104178e-75,14,normal
2023-03-10,16026332.313854035,3744300.8678792277,9.956824444577827e-60,14,normal
2023-03-13,15672115.208251735,3738964.882622109,9.956824444577827e-60,14,normal
2023-03-14,15845495.123131935,3800770.272558634,0.0,14,normal
2023-03-15,15679990.458952377,3776998.7554860916,0.0,14,normal
2023-03-16,15863726.084564732,3843266.252588502,0.0,14,normal
2023-03-17,15686144.59815479,3798328.527183515,0.0,14,normal
2023-03-20,16070478.980214454,3834852.4422035683,0.0,14,normal
2023-03-21,16237773.391989106,3885205.316302208,0.0,14,normal
2023-03-22,15667964.18039753,3818976.322816789,0.0,14,normal
2023-03-23,15734629.003684444,3829300.528662362,0.0,14,normal
2023-03-24,15614715.583286135,3854428.2971398053,8.515919680016301e-109,15,normal
2023-03-27,15807146.729739044,3861635.250153764,4.257959840008151e-109,15,normal
2023-03-28,15871684.320889367,3852967.623925624,1.9176146348819244e-93,14,normal
2023-03-29,16128989.681465793,3908969.748709224,0.0,14,normal
2023-03-30,16158718.278973864,3931857.8387935185,4.794036587204811e-94,14,normal
2023-03-31,16347900.439709248,3987275.940714595,0.0,14,normal
2023-04-03,16399816.66024851,4002470.0840372243,0.0,14,normal
2023-04-04,16355345.4259592,3980263.661988144,0.0,14,normal
2023-04-05,16223070.371457653,3969842.4270277526,0.0,14,normal
2023-04-06,16315426.75287583,3985327.657694836,0.0,14,normal
2023-04-10,16384262.786837079,3989418.2819639896,0.0,14,normal
2023-04-11,16391115.171176549,3990489.914632091,0.0,14,normal
2023-04-12,16229696.5508198,3974225.0627281675,0.0,14,normal
2023-04-13,16445218.03065506,4027013.5216232077,0.0,14,normal
2023-04-14,16395105.590870699,4017176.6175542767,0.0,14,normal
2023-04-17,16310084.996813826,4031591.139640067,0.0,14,normal
2023-04-18,16296732.717082812,4034220.474637167,0.0,14,normal
2023-04-19,16194953.063676113,4033538.8066019537,0.0,14,normal
2023-04-20,15992171.778876008,4011527.0588403805,5.397605346934028e-79,14,normal
2023-04-21,16039640.211377172,4014644.311671994,0.0,14,normal
2023-04-24,15978662.26157849,4018831.9650559654,0.0,14,normal
2023-04-25,15729508.647678765,3955038.2483380106,0.0,14,normal
2023-04-26,15714915.865803858,3938286.0946574463,0.0,14,normal
2023-04-27,15373579.03024313,4016689.3157776347,0.0,14,normal
2023-04-28,15490608.821689399,4050972.3202887955,0.0,14,normal
2023-05-01,15353670.733948816,4046882.0040485784,0.0,14,normal
2023-05-02,15149662.472321393,4001399.067426995,0.0,14,normal
2023-05-03,15164570.972042512,3973932.74326797,0.0,14,normal
2023-05-04,14899736.54916746,3945785.675160539,0.0,14,bear
2023-05-05,15025788.194948306,4018831.9650559654,0.0,14,bear
2023-05-08,14887187.147044042,4019903.5977240666,0.0,14,bear
2023-05-09,14917104.71836961,4002275.1017207806,0.0,14,bear
2023-05-10,14811933.549579518,4020975.230392168,0.0,14,bear
2023-05-11,14699227.567906357,4013962.9516657167,0.0,14,bear
2023-05-12,14799567.859242493,4008703.0495557724,0.0,14,bear
2023-05-15,15031386.477075398,4022532.932721167,0.0,14,bear
2023-05-16,14685190.043503344,3995651.555511473,0.0,14,bear
2023-05-17,14988994.528556084,4044154.715849852,0.0,14,bear
2023-05-18,15384065.838665057,4083113.599608434,0.0,14,bear
2023-05-19,15406885.498444133,4077172.029463276,0.0,14,bear
2023-05-22,15228696.796193626,4078827.9930228367,0.0,14,bear
2023-05-23,15177114.22026105,4033051.5048253117,0.0,14,bear
2023-05-24,14903005.991368797,4003833.7281365874,0.0,14,bear
2023-05-25,14715651.48609994,4038505.7731938283,0.0,13,bear
2023-05-26,14701280.460064137,4090807.2383411624,0.0,13,bear
2023-05-30,14513246.008076219,4092365.2486990974,0.0,13,bear
2023-05-31,14429426.392451938,4069673.065018055,0.0,13,bear
2023-06-01,14714938.19414188,4108338.397200695,0.0,13,bear
2023-06-02,15186735.959781287,4167750.0942761065,0.0,13,bear
2023-06-05,14980565.788994668,4159764.1360831796,0.0,13,bear
2023-06-06,15281488.839727318,4168821.110886336,0.0,13,bear
2023-06-07,15385300.491923729,4154406.2807716094,0.0,13,bear
2023-06-08,15435062.458729127,4179534.9733358603,0.0,13,bear
2023-06-09,15302113.773548966,4187034.5538389534,0.0,13,bear
2023-06-12,15212732.87002667,4225018.526015315,0.0,13,bear
2023-06-13,15353481.716842199,4252873.274662549,0.0,13,bear
2023-06-14,15302679.279641066,4257938.194456049,0.0,13,bear
2023-06-15,15686445.765307656,4310726.3453221535,0.0,13,bear
2023-06-16,15687044.301020103,4296043.530033167,0.0,13,bear
2023-06-20,15439743.23839974,4273754.864258193,0.0,13,bear
2023-06-21,15391534.675438508,4251856.779173979,0.0,13,bear
2023-06-22,15091738.888012497,4267204.936964573,0.0,13,bear
2023-06-23,14956977.85594617,4234945.682562474,0.0,13,bear
2023-06-26,15027823.36256378,4217642.46511553,0.0,13,bear
2023-06-27,15161393.686086744,4263881.612774823,0.0,13,bear
2023-06-28,15224582.298321454,4266031.962776551,0.0,13,bear
2023-06-29,15435022.221506959,4282846.338302174,0.0,13,bear
2023-06-30,15638371.98068525,4333386.49399386,0.0,13,bear
2023-07-03,15685737.971069893,4338372.2503508255,0.0,13,bear
2023-07-05,15573428.659775395,4331919.968229895,0.0,13,bear
2023-07-06,15471933.24068945,4297998.897718453,0.0,13,bull
2023-07-07,15801896.247577626,4287147.346334567,0.0,13,bull
2023-07-10,15931278.942990668,4297998.897718453,0.0,13,bull
2023-07-11,16063446.852124907,4325370.348965212,0.0,13,bull
2023-07-12,16775820.557994697,4360172.998291287,0.0,13,bull
2023-07-13,16825645.99928654,4394778.509098366,-6.776263578034403e-21,13,bull
2023-07-14,16575525.076265983,4392040.747915818,-3.3881317890172014e-21,13,bull
2023-07-17,16764012.134112734,4407291.260533723,-3.3881317890172014e-21,13,bull
2023-07-18,16951198.684178032,4440039.972915016,-3.3881317890172014e-21,13,bull
2023-07-19,17085960.778562654,4449913.224398387,-3.3881317890172014e-21,13,bull
2023-07-20,17112583.095873617,4420390.807092028,0.0,13,bull
2023-07-21,17032470.218241792,4420390.807092028,-8.470329472543003e-22,13,bull
2023-07-24,17043461.8205017,4440137.926116642,-8.470329472543003e-22,13,bull
2023-07-25,17195860.92001718,4452259.480803368,-4.235164736271502e-22,13,bull
2023-07-26,17305111.269972976,4452944.22912794,-4.235164736271502e-22,13,bull
2023-07-27,17271331.0978816,4423421.5037926445,-2.117582368135751e-22,13,bull
2023-07-28,17349689.01766167,4466727.907952946,-2.117582368135751e-22,13,bull
2023-07-31,17318447.928662576,4475232.894902915,-2.117582368135751e-22,13,bull
2023-08-01,17368511.902868647,4462426.591891616,-2.117582368135751e-22,13,bull
2023-08-02,17174687.360967673,4400350.136491472,-2.117582368135751e-22,13,bull
2023-08-03,17362808.305879537,4387739.123825553,-2.117582368135751e-22,13,bull
2023-08-04,17358571.878864896,4367894.667657185,-1.0587911840678754e-22,13,bull
2023-08-07,17345369.137798097,4406020.641173012,0.0,13,bull
2023-08-08,17318960.908528645,4386859.7012134725,0.0,12,bull
2023-08-09,17240551.42042544,4357532.882281429,0.0,12,bull
2023-08-10,17321025.30471904,4359097.0532180825,0.0,12,bull
2023-08-11,17342132.7608591,4356555.198438786,0.0,12,bull
2023-08-14,17233915.929452386,4380603.63352473,0.0,12,bull
2023-08-15,16912920.912414417,4329574.019853851,0.0,12,bull
2023-08-16,16877297.453458644,4297803.607373073,0.0,12,bull
2023-08-17,16842731.903000053,4265054.278933909,0.0,12,bull
2023-08-18,16744699.624534953,4267106.983762948,0.0,12,bull
2023-08-21,16845463.17775312,4294870.555845146,0.0,12,bull
2023-08-22,16798568.345427867,4283237.227021869,0.0,12,bull
2023-08-23,16911192.244532548,4330942.592416189,0.0,12,bull
2023-08-24,16742923.148397136,4270919.457902956,0.0,12,bull
2023-08-25,16808683.987610154,4301029.286390134,0.0,12,bull
2023-08-28,16969376.567316115,4328303.708522075,0.0,12,bull
2023-08-29,17133065.327360354,4390867.773727796,0.0,12,bull
2023-08-30,17229373.550296757,4408953.384672003,0.0,12,bull
2023-08-31,17053524.41076544,4402501.102551073,0.0,12,bull
2023-09-01,17213661.11624466,4410712.845954036,0.0,12,bull
2023-09-05,17023880.64428353,4391650.167225059,0.0,12,bull
2023-09-06,16835701.895384036,4362127.133860827,0.0,12,bull
2023-09-07,16790716.722583883,4348734.6517844545,0.0,12,bull
2023-09-08,16890730.915584434,4355284.579078075,0.0,12,bull
2023-09-11,16802643.92945541,4383927.265743417,0.0,12,bull
2023-09-12,16983401.167902373,4359878.830657473,0.0,12,bull
2023-09-13,16921412.467257194,4364962.23218713,0.0,12,bull
2023-09-14,17109816.741558913,4402598.747723763,0.0,12,bull
2023-09-15,17044783.509949744,4349554.932840836,0.0,12,bull
2023-09-18,16886495.85070756,4352105.720459274,0.0,12,bull
2023-09-19,16884714.335975576,4343079.856578647,0.0,12,bull
2023-09-20,16913702.942030083,4303152.221816565,0.0,12,bull
2023-09-21,16691946.592584759,4232028.956568151,0.0,12,bull
2023-09-22,16735627.084715191,4222512.710621523,0.0,12,bull
2023-09-25,16822093.908026006,4240269.654691092,0.0,12,bull
2023-09-26,16663261.00290542,4177974.190717502,0.0,12,bull
2023-09-27,16682797.237030344,4179642.4754345,0.0,12,bull
2023-09-28,16857529.794734627,4203872.955621578,0.0,12,bull
2023-09-29,16687489.492494075,4193670.7292346335,0.0,12,bull
2023-10-02,16387594.01386363,4192003.3686044435,0.0,12,bull
2023-10-03,16063968.98170398,4135888.813259229,0.0,12,bull
2023-10-04,16168889.833319418,4166006.0344408695,0.0,12,bull
2023-10-05,16138326.816483943,4164436.010954433,0.0,12,bull
2023-10-06,15766329.257641414,4213879.891663143,0.0,12,bull
2023-10-09,15919851.352714766,4240857.373900847,0.0,12,bull
2023-10-10,16227100.784873685,4262930.727449606,0.0,12,bull
2023-10-11,16144980.84194478,4280393.195856426,0.0,12,bull
2023-10-12,16017204.71393025,4254297.908491226,0.0,12,bull
2023-10-13,15949419.772573706,4233107.673901779,0.0,12,bull
2023-10-16,16108073.591631277,4277646.501834736,0.0,12,bull
2023-10-17,16080964.807707915,4277449.671344677,0.0,12,bull
2023-10-18,15850680.739226647,4220452.305069086,0.0,12,bull
2023-10-19,15735170.316209814,4183369.6255592555,0.0,12,bull
2023-10-20,15528276.10655427,4131964.8326444137,0.0,12,bull
2023-10-23,15422711.02776022,4124802.8518551006,0.0,12,bull
2023-10-24,15476714.003157012,4155901.145197679,0.0,12,bull
2023-10-25,15360780.410357317,4096255.0381020242,0.0,12,bull
2023-10-26,15330151.924209746,4047203.5862576896,0.0,12,bull
2023-10-27,15028910.972639533,4028858.922978366,0.0,12,bull
2023-10-30,15157567.076703181,4077027.2558633885,0.0,12,bull
2023-10-31,15253899.935090061,4102631.5451047155,0.0,12,bull
2023-11-01,15322772.992114812,4146385.2072799867,0.0,12,bull
2023-11-02,15501474.326208763,4225848.355968712,0.0,12,bull
2023-11-03,15994745.405097533,4264402.489705481,0.0,12,bull
2023-11-06,15844012.518816931,4274212.903285922,0.0,12,bull
2023-11-07,15766408.761790274,4286377.273994742,0.0,12,bull
2023-11-08,15539056.166454522,4289516.396880806,0.0,12,bull
2023-11-09,15352015.485242661,4256063.222323042,0.0,12,normal
2023-11-10,15642742.798735341,4322478.881343635,0.0,12,normal
2023-11-13,15711868.931317491,4318358.6862966325,0.0,12,normal
2023-11-14,16391031.589176327,4402137.936435611,0.0,12,normal
2023-11-15,16369818.87292618,4411457.659921115,0.0,12,normal
2023-11-16,16123308.993523318,4416853.094762869,0.0,12,normal
2023-11-17,16183996.238153083,4422346.482806249,0.0,12,normal
2023-11-20,16177070.426927315,4456388.300660576,0.0,12,normal
2023-11-21,16038664.754449198,4446675.84028176,0.0,12,normal
2023-11-22,16108459.272789279,4463843.833025831,0.0,12,normal
