date,regime,n_active,hedge_mtm_value,daily_cash_flow,cumulative_premium,cumulative_payoffs,vix
2024-01-08,normal,1,2017353.1668364722,0.0,1624289610.238579,93514194.3588725,13.079999923706055
2024-01-09,normal,1,1781319.5405231102,0.0,1624289610.238579,93514194.3588725,12.760000228881836
2024-01-10,normal,1,1139513.291149307,0.0,1624289610.238579,93514194.3588725,12.6899995803833
2024-01-11,bull,1,932337.8760942584,0.0,1624289610.238579,93514194.3588725,12.4399995803833
2024-01-12,bull,1,883407.5424681567,0.0,1624289610.238579,93514194.3588725,12.699999809265137
2024-01-16,bull,1,1008369.5607535082,0.0,1624289610.238579,93514194.3588725,13.84000015258789
2024-01-17,bull,1,1704132.5005078488,0.0,1624289610.238579,93514194.3588725,14.789999961853027
2024-01-18,bull,1,634147.1002848712,0.0,1624289610.238579,93514194.3588725,14.130000114440918
2024-01-19,bull,1,118169.23485556901,0.0,1624289610.238579,93514194.3588725,13.300000190734863
2024-01-22,bull,1,25103.933475100697,0.0,1624289610.238579,93514194.3588725,13.1899995803833
2024-01-23,bull,1,4946.898650234319,0.0,1624289610.238579,93514194.3588725,12.550000190734863
2024-01-24,bull,1,3619.008144883257,0.0,1624289610.238579,93514194.3588725,13.140000343322754
2024-01-25,bull,1,837.1880994866694,0.0,1624289610.238579,93514194.3588725,13.449999809265137
2024-01-26,bull,1,202.32222834808314,0.0,1624289610.238579,93514194.3588725,13.260000228881836
2024-01-29,bull,1,4175555.527671675,-4742813.579380665,1629032423.820992,93514194.3588725,13.600000381469727
2024-01-30,bull,1,3765084.6433438556,0.0,1629032423.820992,93514194.3588725,13.3100004196167
2024-01-31,bull,1,8606200.720334144,0.0,1629032423.820992,93514194.3588725,14.350000381469727
2024-02-01,bull,1,4504582.64828196,0.0,1629032423.820992,93514194.3588725,13.880000114440918
2024-02-02,bull,1,2680995.8735013288,0.0,1629032423.820992,93514194.3588725,13.850000381469727
2024-02-05,bull,1,2357795.3727324414,0.0,1629032423.820992,93514194.3588725,13.670000076293945
2024-02-06,bull,1,1491336.46623549,0.0,1629032423.820992,93514194.3588725,13.0600004196167
2024-02-07,bull,1,743132.1064487222,0.0,1629032423.820992,93514194.3588725,12.829999923706055
2024-02-08,bull,1,616177.420734876,0.0,1629032423.820992,93514194.3588725,12.789999961853027
2024-02-09,bull,1,387666.7654261133,0.0,1629032423.820992,93514194.3588725,12.930000305175781
2024-02-12,bull,1,380983.3443767125,0.0,1629032423.820992,93514194.3588725,13.930000305175781
2024-02-13,bull,1,1588522.4171064552,0.0,1629032423.820992,93514194.3588725,15.850000381469727
2024-02-14,bull,1,426384.97951658804,0.0,1629032423.820992,93514194.3588725,14.380000114440918
2024-02-15,bull,1,159460.46493134546,0.0,1629032423.820992,93514194.3588725,14.010000228881836
2024-02-16,bull,1,199826.93424286545,0.0,1629032423.820992,93514194.3588725,14.239999771118164
2024-02-20,bull,1,126671.32800920561,0.0,1629032423.820992,93514194.3588725,15.420000076293945
2024-02-21,bull,1,61208.68535927934,0.0,1629032423.820992,93514194.3588725,15.34000015258789
2024-02-22,bull,1,738.0608709348043,0.0,1629032423.820992,93514194.3588725,14.539999961853027
2024-02-23,bull,1,4492631.654338051,-5102009.937958118,1634134465.8318543,93514194.3588725,13.75
2024-02-26,bull,1,4408259.012082126,0.0,1634134465.8318543,93514194.3588725,13.739999771118164
2024-02-27,bull,1,3525877.0911477,0.0,1634134465.8318543,93514194.3588725,13.430000305175781
2024-02-28,bull,1,3912986.304969417,0.0,1634134465.8318543,93514194.3588725,13.84000015258789
2024-02-29,bull,1,2731124.5268122344,0.0,1634134465.8318543,93514194.3588725,13.399999618530273
2024-03-01,bull,1,1408098.3257175935,0.0,1634134465.8318543,93514194.3588725,13.109999656677246
2024-03-04,bull,1,1240728.0233405153,0.0,1634134465.8318543,93514194.3588725,13.489999771118164
2024-03-05,bull,1,2627274.980719088,0.0,1634134465.8318543,93514194.3588725,14.460000038146973
2024-03-06,bull,1,1832095.7765510597,0.0,1634134465.8318543,93514194.3588725,14.5
2024-03-07,bull,1,895624.7423469811,0.0,1634134465.8318543,93514194.3588725,14.4399995803833
2024-03-08,bull,1,1220433.7851425782,0.0,1634134465.8318543,93514194.3588725,14.739999771118164
2024-03-11,bull,1,900647.1631506982,0.0,1634134465.8318543,93514194.3588725,15.220000267028809
2024-03-12,bull,1,163034.33643376947,0.0,1634134465.8318543,93514194.3588725,13.84000015258789
2024-03-13,bull,1,125200.09267894577,0.0,1634134465.8318543,93514194.3588725,13.75
2024-03-14,bull,1,150791.72753048147,0.0,1634134465.8318543,93514194.3588725,14.399999618530273
2024-03-15,bull,1,194024.59515111157,0.0,1634134465.8318543,93514194.3588725,14.40999984741211
2024-03-18,bull,1,13736.631927657894,0.0,1634134465.8318543,93514194.3588725,14.329999923706055
2024-03-19,bull,1,4760962.205494124,-5404960.553454719,1639540253.204442,93514194.3588725,13.819999694824219
2024-03-20,bull,1,2437079.453222757,0.0,1639540253.204442,93514194.3588725,13.039999961853027
2024-03-21,bull,1,1865520.354671271,0.0,1639540253.204442,93514194.3588725,12.920000076293945
2024-03-22,bull,1,1985787.1839516377,0.0,1639540253.204442,93514194.3588725,13.0600004196167
2024-03-25,bull,1,1850008.599611346,0.0,1639540253.204442,93514194.3588725,13.1899995803833
2024-03-26,bull,1,1888893.4681407907,0.0,1639540253.204442,93514194.3588725,13.239999771118164
2024-03-27,bull,1,890662.3898507134,0.0,1639540253.204442,93514194.3588725,12.779999732971191
2024-03-28,bull,1,881497.7201980366,0.0,1639540253.204442,93514194.3588725,13.010000228881836
2024-04-01,bull,1,727326.0909382406,0.0,1639540253.204442,93514194.3588725,13.649999618530273
2024-04-02,bull,1,1339382.0243640507,0.0,1639540253.204442,93514194.3588725,14.609999656677246
2024-04-03,bull,1,961900.0811578193,0.0,1639540253.204442,93514194.3588725,14.329999923706055
2024-04-04,bull,1,3092887.2614361844,0.0,1639540253.204442,93514194.3588725,16.350000381469727
2024-04-05,bull,1,1366253.3438089117,0.0,1639540253.204442,93514194.3588725,16.030000686645508
2024-04-08,bull,1,474070.8513667891,0.0,1639540253.204442,93514194.3588725,15.1899995803833
2024-04-09,bull,1,276783.7319459501,0.0,1639540253.204442,93514194.3588725,14.979999542236328
2024-04-10,bull,1,655990.7818976133,0.0,1639540253.204442,93514194.3588725,15.800000190734863
2024-04-11,bull,1,135718.92048837224,0.0,1639540253.204442,93514194.3588725,14.90999984741211
2024-04-12,bull,1,880461.873609185,0.0,1639540253.204442,93514194.3588725,17.309999465942383
2024-04-15,bull,1,13157147.466994254,-14385894.854443885,1654790500.8876433,93514194.3588725,19.229999542236328
2024-04-16,bull,1,11912907.284178248,0.0,1654790500.8876433,93514194.3588725,18.399999618530273
2024-04-17,bull,1,13037108.207616948,0.0,1654790500.8876433,93514194.3588725,18.209999084472656
2024-04-18,bull,1,12907595.359664481,0.0,1654790500.8876433,93514194.3588725,18.0
2024-04-19,bull,1,17038372.775089674,0.0,1654790500.8876433,93514194.3588725,18.709999084472656
2024-04-22,bull,1,9128131.282723768,0.0,1654790500.8876433,93514194.3588725,16.940000534057617
2024-04-23,bull,1,4337182.781063651,0.0,1654790500.8876433,93514194.3588725,15.6899995803833
2024-04-24,bull,1,4360276.623640796,0.0,1654790500.8876433,93514194.3588725,15.970000267028809
2024-04-25,bull,1,4085411.84620894,0.0,1654790500.8876433,93514194.3588725,15.369999885559082
2024-04-26,bull,1,2167546.6462637708,0.0,1654790500.8876433,93514194.3588725,15.029999732971191
2024-04-29,bull,1,1043576.9705802615,0.0,1654790500.8876433,93514194.3588725,14.670000076293945
2024-04-30,bull,1,3022098.49237583,0.0,1654790500.8876433,93514194.3588725,15.649999618530273
2024-05-01,bull,1,2968241.086608015,0.0,1654790500.8876433,93514194.3588725,15.390000343322754
2024-05-02,bull,1,1147982.9087109002,0.0,1654790500.8876433,93514194.3588725,14.680000305175781
2024-05-03,bull,1,197897.93825361354,0.0,1654790500.8876433,93514194.3588725,13.489999771118164
2024-05-06,bull,1,17548.92161216571,0.0,1654790500.8876433,93514194.3588725,13.489999771118164
2024-05-07,bull,1,5679.359680419155,0.0,1654790500.8876433,93514194.3588725,13.229999542236328
2024-05-08,bull,1,1643.972336892826,0.0,1654790500.8876433,93514194.3588725,13.0
2024-05-09,bull,1,94.9557434955938,0.0,1654790500.8876433,93514194.3588725,12.6899995803833
2024-05-10,bull,1,3682146.8434146307,-4184680.860357603,1658975187.7982361,93514194.3588725,12.550000190734863
2024-05-13,bull,1,4163494.42650376,0.0,1658975187.7982361,93514194.3588725,13.600000381469727
2024-05-14,bull,1,3008204.040006349,0.0,1658975187.7982361,93514194.3588725,13.420000076293945
2024-05-15,bull,1,1007342.0861551205,0.0,1658975187.7982361,93514194.3588725,12.449999809265137
2024-05-16,bull,1,999221.276156405,0.0,1658975187.7982361,93514194.3588725,12.420000076293945
2024-05-17,bull,1,651775.9798993823,0.0,1658975187.7982361,93514194.3588725,11.989999771118164
2024-05-20,bull,1,424150.297030152,0.0,1658975187.7982361,93514194.3588725,12.149999618530273
2024-05-21,bull,1,246146.37282817293,0.0,1658975187.7982361,93514194.3588725,11.859999656677246
2024-05-22,bull,1,331849.80713378696,0.0,1658975187.7982361,93514194.3588725,12.289999961853027
2024-05-23,bull,1,615222.0160422452,0.0,1658975187.7982361,93514194.3588725,12.770000457763672
2024-05-24,bull,1,179477.06006903248,0.0,1658975187.7982361,93514194.3588725,11.930000305175781
2024-05-28,bull,1,101882.46061345057,0.0,1658975187.7982361,93514194.3588725,12.920000076293945
2024-05-29,bull,1,313034.43420771504,0.0,1658975187.7982361,93514194.3588725,14.279999732971191
2024-05-30,bull,1,440702.26651406067,0.0,1658975187.7982361,93514194.3588725,14.470000267028809
2024-05-31,bull,1,43367.91425188441,0.0,1658975187.7982361,93514194.3588725,12.920000076293945
2024-06-03,bull,1,4172.115767130726,0.0,1658975187.7982361,93514194.3588725,13.109999656677246
2024-06-04,bull,1,4388514.278074844,-4984193.968613707,1663960172.3932962,93514194.3588725,13.15999984741211
2024-06-05,bull,1,2031686.0905442783,0.0,1663960172.3932962,93514194.3588725,12.630000114440918
2024-06-06,bull,1,1842481.3112886474,0.0,1663960172.3932962,93514194.3588725,12.579999923706055
2024-06-07,bull,1,1552008.08253566,0.0,1663960172.3932962,93514194.3588725,12.220000267028809
2024-06-10,bull,1,1229798.3530378444,0.0,1663960172.3932962,93514194.3588725,12.739999771118164
2024-06-11,bull,1,1009015.7948329592,0.0,1663960172.3932962,93514194.3588725,12.850000381469727
2024-06-12,bull,1,342082.92451007146,0.0,1663960172.3932962,93514194.3588725,12.039999961853027
2024-06-13,bull,1,234711.8217617021,0.0,1663960172.3932962,93514194.3588725,11.9399995803833
2024-06-14,bull,1,299022.87808580697,0.0,1663960172.3932962,93514194.3588725,12.65999984741211
2024-06-17,bull,1,90880.88306034607,0.0,1663960172.3932962,93514194.3588725,12.75
2024-06-18,bull,1,37308.45425969007,0.0,1663960172.3932962,93514194.3588725,12.300000190734863
2024-06-20,bull,1,54429.87323396321,0.0,1663960172.3932962,93514194.3588725,13.279999732971191
2024-06-21,bull,1,39226.20217723745,0.0,1663960172.3932962,93514194.3588725,13.199999809265137
2024-06-24,bull,1,13840.651233227563,0.0,1663960172.3932962,93514194.3588725,13.329999923706055
2024-06-25,bull,1,2469.5181841840867,0.0,1663960172.3932962,93514194.3588725,12.84000015258789
2024-06-26,bull,1,532.5319735209948,0.0,1663960172.3932962,93514194.3588725,12.550000190734863
2024-06-27,bull,1,66.83064975032245,0.0,1663960172.3932962,93514194.3588725,12.239999771118164
2024-06-28,bull,1,39.199605390067134,0.0,1663960172.3932962,93514194.3588725,12.4399995803833
2024-07-01,bull,1,3279023.0645298436,-3727278.0782953706,1667687450.4717376,93514194.3588725,12.220000267028809
2024-07-02,bull,1,2074503.4362322981,0.0,1667687450.4717376,93514194.3588725,12.029999732971191
2024-07-03,bull,1,1565546.5627973354,0.0,1667687450.4717376,93514194.3588725,12.09000015258789
2024-07-05,bull,1,1141935.69614316,0.0,1667687450.4717376,93514194.3588725,12.479999542236328
2024-07-08,bull,1,725335.2127639154,0.0,1667687450.4717376,93514194.3588725,12.369999885559082
2024-07-09,bull,1,643953.7665504504,0.0,1667687450.4717376,93514194.3588725,12.510000228881836
2024-07-10,bull,1,359742.74647291325,0.0,1667687450.4717376,93514194.3588725,12.850000381469727
2024-07-11,bull,1,551732.0524942937,0.0,1667687450.4717376,93514194.3588725,12.920000076293945
2024-07-12,bull,1,230842.85731148985,0.0,1667687450.4717376,93514194.3588725,12.460000038146973
2024-07-15,bull,1,146212.09424440816,0.0,1667687450.4717376,93514194.3588725,13.119999885559082
2024-07-16,bull,1,71703.44946668338,0.0,1667687450.4717376,93514194.3588725,13.1899995803833
2024-07-17,bull,1,355925.2585146701,0.0,1667687450.4717376,93514194.3588725,14.479999542236328
2024-07-18,bull,1,882850.3166474247,0.0,1667687450.4717376,93514194.3588725,15.930000305175781
2024-07-19,bull,1,1316186.3489784133,0.0,1667687450.4717376,93514194.3588725,16.520000457763672
2024-07-22,bull,1,113693.07833963676,0.0,1667687450.4717376,93514194.3588725,14.90999984741211
2024-07-23,bull,1,69833.42577584005,0.0,1667687450.4717376,93514194.3588725,14.720000267028809
2024-07-24,bull,1,1457672.3269410026,0.0,1667687450.4717376,93514194.3588725,18.040000915527344
2024-07-25,bull,1,1713341.594219738,0.0,1667687450.4717376,93514194.3588725,18.459999084472656
2024-07-26,bull,1,7494084.361431209,-8413497.763007564,1676247715.128325,93514194.3588725,16.389999389648438
2024-07-29,bull,1,6644223.389944287,0.0,1676247715.128325,93514194.3588725,16.600000381469727
2024-07-30,bull,1,8838893.910692953,0.0,1676247715.128325,93514194.3588725,17.690000534057617
2024-07-31,bull,1,3880591.225855396,0.0,1676247715.128325,93514194.3588725,16.360000610351562
2024-08-01,bull,1,8678197.72952671,0.0,1676247715.128325,93514194.3588725,18.59000015258789
2024-08-02,bull,1,20981360.3226956,0.0,1676247715.128325,93514194.3588725,23.389999389648438
2024-08-05,bull,1,47823516.720695525,0.0,1676247715.128325,93514194.3588725,38.56999969482422
2024-08-06,bull,1,33888920.75080396,0.0,1676247715.128325,93514194.3588725,27.709999084472656
2024-08-07,bull,1,37489256.96529215,0.0,1676247715.128325,93514194.3588725,27.850000381469727
2024-08-08,bull,1,19133529.605169468,0.0,1676247715.128325,93514194.3588725,23.790000915527344
2024-08-09,bull,1,12135883.591329895,0.0,1676247715.128325,93514194.3588725,20.3700008392334
2024-08-12,bull,1,10019674.207468582,0.0,1676247715.128325,93514194.3588725,20.709999084472656
2024-08-13,bull,1,3020105.1695718537,0.0,1676247715.128325,93514194.3588725,18.1200008392334
2024-08-14,bull,1,1297306.840453417,0.0,1676247715.128325,93514194.3588725,16.190000534057617
2024-08-15,bull,1,187958.62752285757,0.0,1676247715.128325,93514194.3588725,15.229999542236328
2024-08-16,bull,1,77619.0167496762,0.0,1676247715.128325,93514194.3588725,14.800000190734863
2024-08-19,bull,1,1996.6616190577465,0.0,1676247715.128325,93514194.3588725,14.649999618530273
2024-08-20,bull,1,6796719.809790028,-7746966.546831114,1683996624.035376,93514194.3588725,15.880000114440918
2024-08-21,bull,1,6280685.768940228,0.0,1683996624.035376,93514194.3588725,16.270000457763672
2024-08-22,bull,1,9402298.422644796,0.0,1683996624.035376,93514194.3588725,17.549999237060547
2024-08-23,bull,1,4742452.253319741,0.0,1683996624.035376,93514194.3588725,15.859999656677246
2024-08-26,bull,1,4550290.3749233335,0.0,1683996624.035376,93514194.3588725,16.149999618530273
2024-08-27,bull,1,3387586.2866443247,0.0,1683996624.035376,93514194.3588725,15.430000305175781
2024-08-28,bull,1,5664038.362489856,0.0,1683996624.035376,93514194.3588725,17.110000610351562
2024-08-29,bull,1,3860865.7128160694,0.0,1683996624.035376,93514194.3588725,15.649999618530273
2024-08-30,bull,1,1929115.2508245548,0.0,1683996624.035376,93514194.3588725,15.0
2024-09-03,bull,1,9340463.005159866,0.0,1683996624.035376,93514194.3588725,20.719999313354492
2024-09-04,bull,1,9932413.966960108,0.0,1683996624.035376,93514194.3588725,21.31999969482422
2024-09-05,bull,1,8401760.040890994,0.0,1683996624.035376,93514194.3588725,19.899999618530273
2024-09-06,bull,1,17491595.5321283,0.0,1683996624.035376,93514194.3588725,22.3799991607666
2024-09-09,bull,1,6695324.696047503,0.0,1683996624.035376,93514194.3588725,19.450000762939453
2024-09-10,bull,1,4427157.155413976,0.0,1683996624.035376,93514194.3588725,19.079999923706055
2024-09-11,bull,1,1437564.7163574125,0.0,1683996624.035376,93514194.3588725,17.690000534057617
2024-09-12,bull,1,433692.89228172967,0.0,1683996624.035376,93514194.3588725,17.06999969482422
2024-09-13,bull,1,121609.74575643188,0.0,1683996624.035376,93514194.3588725,16.559999465942383
2024-09-16,bull,1,8132861.35975331,-9320789.132344801,1693320548.6019845,93514194.3588725,17.139999389648438
2024-09-17,bull,1,8305725.135741962,0.0,1693320548.6019845,93514194.3588725,17.610000610351562
2024-09-18,bull,1,9450271.977388807,0.0,1693320548.6019845,93514194.3588725,18.229999542236328
2024-09-19,bull,1,3837902.597159437,0.0,1693320548.6019845,93514194.3588725,16.329999923706055
2024-09-20,bull,1,3652109.622446818,0.0,1693320548.6019845,93514194.3588725,16.149999618530273
2024-09-23,bull,1,2465509.3992580483,0.0,1693320548.6019845,93514194.3588725,15.890000343322754
2024-09-24,bull,1,1714420.8780885702,0.0,1693320548.6019845,93514194.3588725,15.390000343322754
2024-09-25,bull,1,1712262.8663967727,0.0,1693320548.6019845,93514194.3588725,15.40999984741211
2024-09-26,bull,1,1252165.5027678094,0.0,1693320548.6019845,93514194.3588725,15.369999885559082
2024-09-27,bull,1,1940896.1889235033,0.0,1693320548.6019845,93514194.3588725,16.959999084472656
2024-09-30,bull,1,986709.0801024296,0.0,1693320548.6019845,93514194.3588725,16.729999542236328
2024-10-01,bull,1,2558155.1559439893,0.0,1693320548.6019845,93514194.3588725,19.260000228881836
2024-10-02,bull,1,1995350.0909309215,0.0,1693320548.6019845,93514194.3588725,18.899999618530273
2024-10-03,bull,1,2637423.827042488,0.0,1693320548.6019845,93514194.3588725,20.489999771118164
2024-10-04,bull,1,1059363.300433269,0.0,1693320548.6019845,93514194.3588725,19.209999084472656
2024-10-07,bull,1,1873236.5062736552,0.0,1693320548.6019845,93514194.3588725,22.639999389648438
2024-10-08,bull,1,620514.2542732891,0.0,1693320548.6019845,93514194.3588725,21.420000076293945
2024-10-09,bull,1,208310.29630872235,0.0,1693320548.6019845,93514194.3588725,20.860000610351562
2024-10-10,bull,1,130744.49355578129,0.0,1693320548.6019845,93514194.3588725,20.93000030517578
2024-10-11,bull,1,13149084.893924737,-15327175.615238344,1708669711.5637984,93514194.3588725,20.459999084472656
2024-10-14,bull,1,8830745.163605876,0.0,1708669711.5637984,93514194.3588725,19.700000762939453
2024-10-15,bull,1,11481447.827191856,0.0,1708669711.5637984,93514194.3588725,20.639999389648438
2024-10-16,bull,1,8600714.41291641,0.0,1708669711.5637984,93514194.3588725,19.579999923706055
2024-10-17,bull,1,7588951.760996875,0.0,1708669711.5637984,93514194.3588725,19.110000610351562
2024-10-18,bull,1,5283819.196834919,0.0,1708669711.5637984,93514194.3588725,18.030000686645508
2024-10-21,bull,1,4751692.707193873,0.0,1708669711.5637984,93514194.3588725,18.3700008392334
2024-10-22,bull,1,4297201.6198202185,0.0,1708669711.5637984,93514194.3588725,18.200000762939453
2024-10-23,bull,1,6559823.287633325,0.0,1708669711.5637984,93514194.3588725,19.239999771118164
2024-10-24,bull,1,5448330.629948042,0.0,1708669711.5637984,93514194.3588725,19.079999923706055
2024-10-25,bull,1,6166661.925427268,0.0,1708669711.5637984,93514194.3588725,20.329999923706055
2024-10-28,bull,1,3569578.889136548,0.0,1708669711.5637984,93514194.3588725,19.799999237060547
2024-10-29,bull,1,2597001.2530117203,0.0,1708669711.5637984,93514194.3588725,19.34000015258789
2024-10-30,bull,1,3102445.7809270252,0.0,1708669711.5637984,93514194.3588725,20.350000381469727
2024-10-31,bull,1,9106601.831187785,0.0,1708669711.5637984,93514194.3588725,23.15999984741211
2024-11-01,bull,1,5769862.183592322,0.0,1708669711.5637984,93514194.3588725,21.8799991607666
2024-11-04,bull,1,3531253.725981978,0.0,1708669711.5637984,93514194.3588725,21.979999542236328
2024-11-05,bull,1,13444297.692385891,-15026417.111183412,1724363802.607221,93514194.3588725,20.489999771118164
2024-11-06,bull,1,3312077.990029151,0.0,1724363802.607221,93514194.3588725,16.270000457763672
2024-11-07,bull,1,1708538.7885009877,0.0,1724363802.607221,93514194.3588725,15.199999809265137
2024-11-08,bull,1,1198300.3615953992,0.0,1724363802.607221,93514194.3588725,14.9399995803833
2024-11-11,bull,1,839943.3294196923,0.0,1724363802.607221,93514194.3588725,14.970000267028809
2024-11-12,bull,1,767597.6592863969,0.0,1724363802.607221,93514194.3588725,14.710000038146973
2024-11-13,bull,1,475049.5473372228,0.0,1724363802.607221,93514194.3588725,14.020000457763672
2024-11-14,bull,1,663332.9894705282,0.0,1724363802.607221,93514194.3588725,14.3100004196167
2024-11-15,bull,1,2096619.9784853212,0.0,1724363802.607221,93514194.3588725,16.139999389648438
2024-11-18,bull,1,967995.1633923115,0.0,1724363802.607221,93514194.3588725,15.579999923706055
2024-11-19,bull,1,894528.3975313003,0.0,1724363802.607221,93514194.3588725,16.350000381469727
2024-11-20,bull,1,973928.556678715,0.0,1724363802.607221,93514194.3588725,17.15999984741211
2024-11-21,bear,0,0.0,362471.58405804134,1724363802.607221,93876665.94293055,16.8700008392334
2024-11-22,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,15.239999771118164
2024-11-25,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,14.600000381469727
2024-11-26,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,14.100000381469727
2024-11-27,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,14.100000381469727
2024-11-29,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,13.510000228881836
2024-12-02,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,13.34000015258789
2024-12-03,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,13.300000190734863
2024-12-04,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,13.449999809265137
2024-12-05,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,13.539999961853027
2024-12-06,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,12.770000457763672
2024-12-09,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,14.1899995803833
2024-12-10,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,14.180000305175781
2024-12-11,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,13.579999923706055
2024-12-12,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,13.920000076293945
2024-12-13,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,13.8100004196167
2024-12-16,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,14.6899995803833
2024-12-17,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,15.869999885559082
2024-12-18,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,27.6200008392334
2024-12-19,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,24.09000015258789
2024-12-20,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,18.360000610351562
2024-12-23,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,16.780000686645508
2024-12-24,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,14.270000457763672
2024-12-26,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,14.729999542236328
2024-12-27,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,15.949999809265137
2024-12-30,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,17.399999618530273
2024-12-31,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,17.350000381469727
2025-01-02,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,17.93000030517578
2025-01-03,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,16.1299991607666
2025-01-06,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,16.040000915527344
2025-01-07,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,17.81999969482422
2025-01-08,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,17.700000762939453
2025-01-10,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,19.540000915527344
2025-01-13,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,19.190000534057617
2025-01-14,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,18.709999084472656
2025-01-15,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,16.1200008392334
2025-01-16,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,16.600000381469727
2025-01-17,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,15.970000267028809
2025-01-21,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,15.0600004196167
2025-01-22,bear,0,0.0,0.0,1724363802.607221,93876665.94293055,15.100000381469727
2025-01-23,normal,1,6330922.004258956,-7194350.470880666,1731558153.0781016,93876665.94293055,15.020000457763672
2025-01-24,normal,1,6443652.310516121,0.0,1731558153.0781016,93876665.94293055,14.850000381469727
2025-01-27,normal,1,14251797.986360803,0.0,1731558153.0781016,93876665.94293055,17.899999618530273
2025-01-28,normal,1,8614394.725262232,0.0,1731558153.0781016,93876665.94293055,16.40999984741211
2025-01-29,normal,1,9750011.36922432,0.0,1731558153.0781016,93876665.94293055,16.559999465942383
2025-01-30,normal,1,6801350.383262913,0.0,1731558153.0781016,93876665.94293055,15.84000015258789
2025-01-31,normal,1,8638409.21084866,0.0,1731558153.0781016,93876665.94293055,16.43000030517578
2025-02-03,normal,1,12463535.837556915,0.0,1731558153.0781016,93876665.94293055,18.6200008392334
2025-02-04,normal,1,7676299.158284968,0.0,1731558153.0781016,93876665.94293055,17.209999084472656
2025-02-05,normal,1,4589358.161652562,0.0,1731558153.0781016,93876665.94293055,15.770000457763672
2025-02-06,normal,1,3303072.835141596,0.0,1731558153.0781016,93876665.94293055,15.5
2025-02-07,normal,1,5782472.988203693,0.0,1731558153.0781016,93876665.94293055,16.540000915527344
2025-02-10,normal,1,2408320.881396469,0.0,1731558153.0781016,93876665.94293055,15.8100004196167
2025-02-11,normal,1,2046114.0554856742,0.0,1731558153.0781016,93876665.94293055,16.020000457763672
2025-02-12,normal,1,2016613.9194313807,0.0,1731558153.0781016,93876665.94293055,15.890000343322754
2025-02-13,normal,1,542055.9112276651,0.0,1731558153.0781016,93876665.94293055,15.100000381469727
2025-02-14,normal,1,327932.7657802064,0.0,1731558153.0781016,93876665.94293055,14.770000457763672
2025-02-18,normal,1,6964594.048271085,-7911958.876299046,1739484031.2569954,93876665.94293055,15.350000381469727
2025-02-19,normal,1,6025672.313108197,0.0,1739484031.2569954,93876665.94293055,15.270000457763672
2025-02-20,normal,1,7150517.161634487,0.0,1739484031.2569954,93876665.94293055,15.65999984741211
2025-02-21,normal,1,16581596.681348685,0.0,1739484031.2569954,93876665.94293055,18.209999084472656
2025-02-24,normal,1,18306333.945846684,0.0,1739484031.2569954,93876665.94293055,18.979999542236328
2025-02-25,normal,1,20983747.71228785,0.0,1739484031.2569954,93876665.94293055,19.43000030517578
2025-02-26,normal,1,19494589.7823241,0.0,1739484031.2569954,93876665.94293055,19.100000381469727
2025-02-27,normal,1,32368054.081118368,0.0,1739484031.2569954,93876665.94293055,21.1299991607666
2025-02-28,normal,1,19325605.384728365,0.0,1739484031.2569954,93876665.94293055,19.6299991607666
2025-03-03,normal,1,33475997.759377923,0.0,1739484031.2569954,93876665.94293055,22.780000686645508
